lo_id,course_name,group_name
410159,"Семейная экономика",26.09
417634,"Академическое письмо (Academic Writing)",26.09
600663,"Подготовка к олимпиаде «Русский медвежонок»",26.09
600663,"Биологический калейдоскоп",26.09
611085,"Первые шаги в робототехнику",26.09
605521,"Лингвистика для начинающих",26.09
605521,"Подготовка к олимпиаде «Русский медвежонок»",26.09
529292,"Основы программирования на языке Python",26.09
411097,"Лингвистика для начинающих",26.09
411097,"Первые шаги в робототехнику",26.09
610203,"Лингвистика для начинающих",26.09
527025,"Математика для начинающих",26.09
436153,"Семейная экономика",26.09
436153,"Математика для начинающих",26.09
609463,"Академическое письмо (Academic Writing)",26.09
613659,"Математика для начинающих",26.09
613659,"Первые шаги в робототехнику",26.09
613659,"Основы программирования на языке Python",26.09
557913,"Подготовка к олимпиаде «Русский медвежонок»",26.09
439672,"Основы программирования на языке Python",26.09
613626,"Первые шаги в робототехнику",26.09
439672,"Академическое письмо (Academic Writing)",26.09
557913,"Академическое письмо (Academic Writing)",26.09
439672,"Математическая физика для начинающих",26.09
530192,"Основы программирования на языке Python",26.09
567376,"Основы программирования на языке Python",26.09
567376,"Математика для начинающих",26.09
612399,"Основы программирования на языке Python",26.09
612399,"Семейная экономика",26.09
571621,"Основы программирования на языке Python",26.09
613639,"Лингвистика для начинающих",26.09
613639,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
612399,"Математическая физика для начинающих",26.09
613639,"Биологический калейдоскоп",26.09
612399,"Академическое письмо (Academic Writing)",26.09
612399,"Биологический калейдоскоп",26.09
612399,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
612399,"Подготовка к олимпиаде «Русский медвежонок»",26.09
612399,"Математика для начинающих",26.09
601341,"Математика для начинающих",26.09
609860,"Математическая физика для начинающих",26.09
608343,"Первые шаги в робототехнику",26.09
602214,"Первые шаги в робототехнику",26.09
613626,"Основы программирования на языке Python",26.09
608979,"Математика для начинающих",26.09
440044,"Основы программирования на языке Python",26.09
613689,"Основы программирования на языке Python",26.09
613691,"Математика для начинающих",26.09
609594,"Математическая физика для начинающих",26.09
460057,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
599560,"Основы программирования на языке Python",26.09
613075,"Математика для начинающих",26.09
610052,"Математика для начинающих",26.09
599560,"Математическая физика для начинающих",26.09
599560,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
576086,"Академическое письмо (Academic Writing)",26.09
613707,"Лингвистика для начинающих",26.09
612909,"Математика для начинающих",26.09
603336,"Биологический калейдоскоп",26.09
612958,"Математика для начинающих",26.09
609208,"Математика для начинающих",26.09
601719,"Основы программирования на языке Python",26.09
469691,"Первые шаги в робототехнику",26.09
569523,"Академическое письмо (Academic Writing)",26.09
569523,"Лингвистика для начинающих",26.09
601686,"Основы программирования на языке Python",26.09
610203,"Академическое письмо (Academic Writing)",26.09
601686,"Семейная экономика",26.09
613732,"Биологический калейдоскоп",26.09
601686,"Подготовка к олимпиаде «Русский медвежонок»",26.09
613732,"Семейная экономика",26.09
613732,"Математика для начинающих",26.09
613732,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
613732,"Подготовка к олимпиаде «Русский медвежонок»",26.09
604482,"Математика для начинающих",26.09
532003,"Лингвистика для начинающих",26.09
604482,"Первые шаги в робототехнику",26.09
599563,"Биологический калейдоскоп",26.09
613739,"Математика для начинающих",26.09
465467,"Биологический калейдоскоп",26.09
465467,"Семейная экономика",26.09
613743,"Основы программирования на языке Python",26.09
609389,"Семейная экономика",26.09
613748,"Основы программирования на языке Python",26.09
613748,"Математика для начинающих",26.09
504523,"Подготовка к олимпиаде «Русский медвежонок»",26.09
609217,"Математика для начинающих",26.09
552821,"Основы программирования на языке Python",26.09
600092,"Подготовка к олимпиаде «Русский медвежонок»",26.09
537481,"Лингвистика для начинающих",26.09
527188,"Математика для начинающих",26.09
600092,"Первые шаги в робототехнику",26.09
613513,"Биологический калейдоскоп",26.09
613756,"Биологический калейдоскоп",26.09
585971,"Основы программирования на языке Python",26.09
526600,"Семейная экономика",26.09
526600,"Математическая физика для начинающих",26.09
537481,"Подготовка к олимпиаде «Русский медвежонок»",26.09
537481,"Основы программирования на языке Python",26.09
550507,"Биологический калейдоскоп",26.09
611522,"Лингвистика для начинающих",26.09
609481,"Семейная экономика",26.09
612958,"Подготовка к олимпиаде «Русский медвежонок»",26.09
567376,"Первые шаги в робототехнику",26.09
567376,"Математическая физика для начинающих",26.09
611628,"Математика для начинающих",26.09
599583,"Математика для начинающих",26.09
435812,"Биологический калейдоскоп",26.09
567376,"Семейная экономика",26.09
567376,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
567376,"Биологический калейдоскоп",26.09
613763,"Биологический калейдоскоп",26.09
613770,"Подготовка к олимпиаде «Русский медвежонок»",26.09
611522,"Математика для начинающих",26.09
611522,"Биологический калейдоскоп",26.09
611522,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
613770,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
613770,"Математика для начинающих",26.09
613770,"Семейная экономика",26.09
613770,"Биологический калейдоскоп",26.09
518747,"Математическая физика для начинающих",26.09
411941,"Математика для начинающих",26.09
609592,"Математическая физика для начинающих",26.09
609634,"Математика для начинающих",26.09
609634,"Основы программирования на языке Python",26.09
609634,"Семейная экономика",26.09
609634,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
609634,"Лингвистика для начинающих",26.09
609634,"Подготовка к олимпиаде «Русский медвежонок»",26.09
609634,"Биологический калейдоскоп",26.09
603322,"Математика для начинающих",26.09
603322,"Биологический калейдоскоп",26.09
603689,"Биологический калейдоскоп",26.09
613788,"Подготовка к олимпиаде «Русский медвежонок»",26.09
613792,"Подготовка к олимпиаде «Русский медвежонок»",26.09
613757,"Лингвистика для начинающих",26.09
613800,"Подготовка к олимпиаде «Русский медвежонок»",26.09
613757,"Подготовка к олимпиаде «Русский медвежонок»",26.09
390821,"Подготовка к олимпиаде «Русский медвежонок»",26.09
608615,"Математическая физика для начинающих",26.09
613800,"Биологический калейдоскоп",26.09
613757,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
469691,"Биологический калейдоскоп",26.09
613757,"Биологический калейдоскоп",26.09
544166,"Математическая физика для начинающих",26.09
544166,"Математика для начинающих",26.09
600018,"Подготовка к олимпиаде «Русский медвежонок»",26.09
608615,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
608615,"Биологический калейдоскоп",26.09
613757,"Математика для начинающих",26.09
613810,"Подготовка к олимпиаде «Русский медвежонок»",26.09
600018,"Биологический калейдоскоп",26.09
469691,"Подготовка к олимпиаде «Русский медвежонок»",26.09
613834,"Основы программирования на языке Python",26.09
613845,"Биологический калейдоскоп",26.09
600450,"Основы программирования на языке Python",26.09
603241,"Первые шаги в робототехнику",26.09
603241,"Математическая физика для начинающих",26.09
603241,"Основы программирования на языке Python",26.09
602214,"Основы программирования на языке Python",26.09
529068,"Основы программирования на языке Python",26.09
613872,"Академическое письмо (Academic Writing)",26.09
613585,"Биологический калейдоскоп",26.09
609437,"Основы программирования на языке Python",26.09
613870,"Биологический калейдоскоп",26.09
608459,"Математика для начинающих",26.09
609117,"Академическое письмо (Academic Writing)",26.09
608459,"Подготовка к олимпиаде «Русский медвежонок»",26.09
613887,"Основы программирования на языке Python",26.09
608459,"Биологический калейдоскоп",26.09
611905,"Семейная экономика",26.09
611905,"Математическая физика для начинающих",26.09
551715,"Подготовка к олимпиаде «Русский медвежонок»",26.09
605793,"Основы программирования на языке Python",26.09
608459,"Семейная экономика",26.09
608459,"Математическая физика для начинающих",26.09
527969,"Математическая физика для начинающих",26.09
547165,"Основы программирования на языке Python",26.09
551715,"Биологический калейдоскоп",26.09
611642,"Математика для начинающих",26.09
613870,"Подготовка к олимпиаде «Русский медвежонок»",26.09
613834,"Математика для начинающих",26.09
613918,"Основы программирования на языке Python",26.09
613919,"Подготовка к олимпиаде «Русский медвежонок»",26.09
612909,"Подготовка к олимпиаде «Русский медвежонок»",26.09
604643,"Лингвистика для начинающих",26.09
529068,"Лингвистика для начинающих",26.09
529068,"Академическое письмо (Academic Writing)",26.09
613922,"Подготовка к олимпиаде «Русский медвежонок»",26.09
600018,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
431782,"Математика для начинающих",26.09
613944,"Основы программирования на языке Python",26.09
613834,"Биологический калейдоскоп",26.09
613944,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
613944,"Математическая физика для начинающих",26.09
613949,"Математика для начинающих",26.09
613944,"Биологический калейдоскоп",26.09
485054,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
613807,"Математика для начинающих",26.09
566928,"Подготовка к олимпиаде «Русский медвежонок»",26.09
547165,"Математика для начинающих",26.09
613964,"Биологический калейдоскоп",26.09
613967,"Подготовка к олимпиаде «Русский медвежонок»",26.09
569673,"Основы программирования на языке Python",26.09
610663,"Математика для начинающих",26.09
613968,"Основы программирования на языке Python",26.09
610040,"Семейная экономика",26.09
610040,"Математическая физика для начинающих",26.09
608438,"Основы программирования на языке Python",26.09
610663,"Основы программирования на языке Python",26.09
585065,"Биологический калейдоскоп",26.09
609167,"Семейная экономика",26.09
600450,"Математика для начинающих",26.09
529954,"Лингвистика для начинающих",26.09
528583,"Основы программирования на языке Python",26.09
603322,"Семейная экономика",26.09
609165,"Математическая физика для начинающих",26.09
613980,"Основы программирования на языке Python",26.09
606210,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
606210,"Математика для начинающих",26.09
599583,"Подготовка к олимпиаде «Русский медвежонок»",26.09
613801,"Биологический калейдоскоп",26.09
613558,"Основы программирования на языке Python",26.09
613918,"Первые шаги в робототехнику",26.09
548361,"Биологический калейдоскоп",26.09
551270,"Математика для начинающих",26.09
613558,"Лингвистика для начинающих",26.09
611939,"Основы программирования на языке Python",26.09
611939,"Математика для начинающих",26.09
613558,"Математика для начинающих",26.09
613558,"Математическая физика для начинающих",26.09
611939,"Математическая физика для начинающих",26.09
614003,"Математика для начинающих",26.09
613944,"Математика для начинающих",26.09
613558,"Академическое письмо (Academic Writing)",26.09
613944,"Семейная экономика",26.09
613558,"Подготовка к олимпиаде «Русский медвежонок»",26.09
614004,"Основы программирования на языке Python",26.09
613558,"Первые шаги в робототехнику",26.09
604482,"Основы программирования на языке Python",26.09
613558,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
593446,"Математическая физика для начинающих",26.09
523390,"Математика для начинающих",26.09
523390,"Подготовка к олимпиаде «Русский медвежонок»",26.09
613967,"Математика для начинающих",26.09
529068,"Биологический калейдоскоп",26.09
547165,"Лингвистика для начинающих",26.09
547165,"Подготовка к олимпиаде «Русский медвежонок»",26.09
542882,"Подготовка к олимпиаде «Русский медвежонок»",26.09
603095,"Лингвистика для начинающих",26.09
435812,"Математика для начинающих",26.09
435812,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
435812,"Подготовка к олимпиаде «Русский медвежонок»",26.09
504297,"Подготовка к олимпиаде «Русский медвежонок»",26.09
593521,"Математическая физика для начинающих",26.09
504297,"Академическое письмо (Academic Writing)",26.09
593521,"Семейная экономика",26.09
593521,"Первые шаги в робототехнику",26.09
613700,"Подготовка к олимпиаде «Русский медвежонок»",26.09
600638,"Первые шаги в робототехнику",26.09
614032,"Математика для начинающих",26.09
609213,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
605699,"Основы программирования на языке Python",26.09
614020,"Семейная экономика",26.09
613998,"Лингвистика для начинающих",26.09
534140,"Лингвистика для начинающих",26.09
450484,"Основы программирования на языке Python",26.09
529533,"Лингвистика для начинающих",26.09
599630,"Основы программирования на языке Python",26.09
613998,"Основы программирования на языке Python",26.09
570305,"Биологический калейдоскоп",26.09
581465,"Лингвистика для начинающих",26.09
614034,"Подготовка к олимпиаде «Русский медвежонок»",26.09
581465,"Математика для начинающих",26.09
581465,"Математическая физика для начинающих",26.09
614037,"Основы программирования на языке Python",26.09
532003,"Биологический калейдоскоп",26.09
614034,"Лингвистика для начинающих",26.09
614040,"Математика для начинающих",26.09
530792,"Лингвистика для начинающих",26.09
530792,"Подготовка к олимпиаде «Русский медвежонок»",26.09
593603,"Математика для начинающих",26.09
601987,"Подготовка к олимпиаде «Русский медвежонок»",26.09
593603,"Лингвистика для начинающих",26.09
579297,"Подготовка к олимпиаде «Русский медвежонок»",26.09
614041,"Математика для начинающих",26.09
593603,"Академическое письмо (Academic Writing)",26.09
593603,"Подготовка к олимпиаде «Русский медвежонок»",26.09
612958,"Основы программирования на языке Python",26.09
571005,"Биологический калейдоскоп",26.09
614042,"Биологический калейдоскоп",26.09
614044,"Основы программирования на языке Python",26.09
548077,"Первые шаги в робототехнику",26.09
609442,"Семейная экономика",26.09
609360,"Основы программирования на языке Python",26.09
503938,"Основы программирования на языке Python",26.09
609442,"Математическая физика для начинающих",26.09
575488,"Подготовка к олимпиаде «Русский медвежонок»",26.09
503581,"Основы программирования на языке Python",26.09
601987,"Биологический калейдоскоп",26.09
605500,"Подготовка к олимпиаде «Русский медвежонок»",26.09
550927,"Лингвистика для начинающих",26.09
613423,"Математическая физика для начинающих",26.09
613423,"Математика для начинающих",26.09
609442,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
613756,"Математика для начинающих",26.09
609442,"Математика для начинающих",26.09
609442,"Биологический калейдоскоп",26.09
614042,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
453566,"Семейная экономика",26.09
590110,"Основы программирования на языке Python",26.09
600195,"Основы программирования на языке Python",26.09
608401,"Математика для начинающих",26.09
579297,"Математика для начинающих",26.09
614041,"Биологический калейдоскоп",26.09
530752,"Биологический калейдоскоп",26.09
529954,"Подготовка к олимпиаде «Русский медвежонок»",26.09
614042,"Подготовка к олимпиаде «Русский медвежонок»",26.09
542882,"Лингвистика для начинающих",26.09
530750,"Биологический калейдоскоп",26.09
614041,"Первые шаги в робототехнику",26.09
614026,"Основы программирования на языке Python",26.09
600195,"Академическое письмо (Academic Writing)",26.09
529068,"Математика для начинающих",26.09
530816,"Основы программирования на языке Python",26.09
383221,"Академическое письмо (Academic Writing)",26.09
503332,"Основы программирования на языке Python",26.09
609095,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
592482,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
614098,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
605675,"Из чего сделано все вокруг? Начинаем изучать химию",26.09
602600,"Семейная экономика",26.09
607943,"Академическое письмо (Academic Writing)",26.09
572462,"Академическое письмо (Academic Writing)",26.09
572854,"Математика для начинающих",26.09
584906,"Основы программирования на языке Python",24.10
609323,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
599996,"Математическая физика для начинающих",24.10
528859,"Математика для начинающих",24.10
528859,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
609424,"Биологический калейдоскоп",24.10
612941,"Первые шаги в робототехнику",24.10
580655,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
568560,"Основы программирования на языке Python",24.10
580655,"Биологический калейдоскоп",24.10
580655,"Академическое письмо (Academic Writing)",24.10
580655,"Лингвистика для начинающих",24.10
580655,"Подготовка к олимпиаде «Русский медвежонок»",24.10
608343,"Подготовка к олимпиаде «Русский медвежонок»",24.10
603417,"Подготовка к олимпиаде «Русский медвежонок»",24.10
517146,"Биологический калейдоскоп",24.10
517146,"Лингвистика для начинающих",24.10
526985,"Основы программирования на языке Python",24.10
614165,"Основы программирования на языке Python",24.10
545865,"Основы программирования на языке Python",24.10
614020,"Основы программирования на языке Python",24.10
610592,"Подготовка к олимпиаде «Русский медвежонок»",24.10
527070,"Семейная экономика",24.10
527070,"Подготовка к олимпиаде «Русский медвежонок»",24.10
584907,"Основы программирования на языке Python",24.10
584907,"Лингвистика для начинающих",24.10
584907,"Математическая физика для начинающих",24.10
584907,"Математика для начинающих",24.10
584907,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
584907,"Биологический калейдоскоп",24.10
584907,"Академическое письмо (Academic Writing)",24.10
584907,"Подготовка к олимпиаде «Русский медвежонок»",24.10
602213,"Первые шаги в робототехнику",24.10
528927,"Математика для начинающих",24.10
614252,"Биологический калейдоскоп",24.10
593222,"Биологический калейдоскоп",24.10
593222,"Математика для начинающих",24.10
593222,"Подготовка к олимпиаде «Русский медвежонок»",24.10
604004,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
609462,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
610203,"Подготовка к олимпиаде «Русский медвежонок»",24.10
610203,"Математика для начинающих",24.10
609206,"Подготовка к олимпиаде «Русский медвежонок»",24.10
474408,"Академическое письмо (Academic Writing)",24.10
477065,"Основы программирования на языке Python",24.10
609681,"Математическая физика для начинающих",24.10
610102,"Подготовка к олимпиаде «Русский медвежонок»",24.10
610721,"Биологический калейдоскоп",24.10
610721,"Лингвистика для начинающих",24.10
527171,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
527171,"Семейная экономика",24.10
567668,"Основы программирования на языке Python",24.10
614327,"Подготовка к олимпиаде «Русский медвежонок»",24.10
614327,"Основы программирования на языке Python",24.10
610122,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
614345,"Математика для начинающих",24.10
614346,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
593345,"Подготовка к олимпиаде «Русский медвежонок»",24.10
579849,"Семейная экономика",24.10
570801,"Подготовка к олимпиаде «Русский медвежонок»",24.10
568944,"Математическая физика для начинающих",24.10
570801,"Основы программирования на языке Python",24.10
609206,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
614412,"Лингвистика для начинающих",24.10
614412,"Академическое письмо (Academic Writing)",24.10
610195,"Биологический калейдоскоп",24.10
500808,"Основы программирования на языке Python",24.10
609860,"Лингвистика для начинающих",24.10
551325,"Лингвистика для начинающих",24.10
503341,"Подготовка к олимпиаде «Русский медвежонок»",24.10
592666,"Основы программирования на языке Python",24.10
501929,"Математика для начинающих",24.10
614121,"Основы программирования на языке Python",24.10
614121,"Семейная экономика",24.10
614121,"Первые шаги в робототехнику",24.10
614121,"Математическая физика для начинающих",24.10
614121,"Математика для начинающих",24.10
614121,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
614121,"Подготовка к олимпиаде «Русский медвежонок»",24.10
614121,"Биологический калейдоскоп",24.10
543088,"Основы программирования на языке Python",24.10
543088,"Академическое письмо (Academic Writing)",24.10
600147,"Семейная экономика",24.10
600147,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
600147,"Подготовка к олимпиаде «Русский медвежонок»",24.10
527167,"Основы программирования на языке Python",24.10
604785,"Математика для начинающих",24.10
452766,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
537362,"Математика для начинающих",24.10
580655,"Семейная экономика",24.10
537362,"Биологический калейдоскоп",24.10
537362,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
613944,"Подготовка к олимпиаде «Русский медвежонок»",24.10
609055,"Академическое письмо (Academic Writing)",24.10
537494,"Подготовка к олимпиаде «Русский медвежонок»",24.10
609055,"Подготовка к олимпиаде «Русский медвежонок»",24.10
609055,"Лингвистика для начинающих",24.10
609055,"Математика для начинающих",24.10
529667,"Академическое письмо (Academic Writing)",24.10
610132,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
610052,"Подготовка к олимпиаде «Русский медвежонок»",24.10
614832,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
614838,"Семейная экономика",24.10
614838,"Математическая физика для начинающих",24.10
614838,"Математика для начинающих",24.10
614838,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
535624,"Биологический калейдоскоп",24.10
564364,"Математическая физика для начинающих",24.10
564364,"Математика для начинающих",24.10
614892,"Математика для начинающих",24.10
608597,"Академическое письмо (Academic Writing)",24.10
614901,"Основы программирования на языке Python",24.10
608343,"Математика для начинающих",24.10
610132,"Основы программирования на языке Python",24.10
568266,"Основы программирования на языке Python",24.10
608343,"Основы программирования на языке Python",24.10
614922,"Математика для начинающих",24.10
614922,"Семейная экономика",24.10
614948,"Биологический калейдоскоп",24.10
614948,"Подготовка к олимпиаде «Русский медвежонок»",24.10
604301,"Биологический калейдоскоп",24.10
604301,"Математика для начинающих",24.10
604301,"Семейная экономика",24.10
604301,"Подготовка к олимпиаде «Русский медвежонок»",24.10
608536,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
566371,"Лингвистика для начинающих",24.10
615030,"Математика для начинающих",24.10
615076,"Семейная экономика",24.10
614063,"Академическое письмо (Academic Writing)",24.10
582117,"Основы программирования на языке Python",24.10
593366,"Биологический калейдоскоп",24.10
610744,"Академическое письмо (Academic Writing)",24.10
402326,"Биологический калейдоскоп",24.10
608861,"Основы программирования на языке Python",24.10
615165,"Академическое письмо (Academic Writing)",24.10
613918,"Математика для начинающих",24.10
613918,"Подготовка к олимпиаде «Русский медвежонок»",24.10
553396,"Математика для начинающих",24.10
502280,"Биологический калейдоскоп",24.10
614934,"Основы программирования на языке Python",24.10
600258,"Подготовка к олимпиаде «Русский медвежонок»",24.10
528388,"Лингвистика для начинающих",24.10
600258,"Математика для начинающих",24.10
585073,"Академическое письмо (Academic Writing)",24.10
601661,"Подготовка к олимпиаде «Русский медвежонок»",24.10
526458,"Лингвистика для начинающих",24.10
615302,"Математика для начинающих",24.10
530443,"Основы программирования на языке Python",24.10
604074,"Математическая физика для начинающих",24.10
604074,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
609036,"Биологический калейдоскоп",24.10
533823,"Академическое письмо (Academic Writing)",24.10
533823,"Лингвистика для начинающих",24.10
569000,"Подготовка к олимпиаде «Русский медвежонок»",24.10
569000,"Академическое письмо (Academic Writing)",24.10
568266,"Семейная экономика",24.10
568266,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
527070,"Лингвистика для начинающих",24.10
604141,"Семейная экономика",24.10
495508,"Подготовка к олимпиаде «Русский медвежонок»",24.10
569483,"Основы программирования на языке Python",24.10
569483,"Математика для начинающих",24.10
614496,"Подготовка к олимпиаде «Русский медвежонок»",24.10
569483,"Биологический калейдоскоп",24.10
614496,"Биологический калейдоскоп",24.10
609048,"Античная философия",24.10
609741,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
614496,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
614496,"Математика для начинающих",24.10
614496,"Математическая физика для начинающих",24.10
614496,"Первые шаги в робототехнику",24.10
614496,"Семейная экономика",24.10
502960,"Античная философия",24.10
609789,"Античная философия",24.10
615538,"Подготовка к олимпиаде «Русский медвежонок»",24.10
530651,"Математика для начинающих",24.10
615547,"Математическая физика для начинающих",24.10
615548,"Математика для начинающих",24.10
545487,"Математическая физика для начинающих",24.10
545487,"Основы программирования на языке Python",24.10
545487,"Математика для начинающих",24.10
615573,"Подготовка к олимпиаде «Русский медвежонок»",24.10
584539,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
615641,"Подготовка к олимпиаде «Русский медвежонок»",24.10
602886,"Академическое письмо (Academic Writing)",24.10
615442,"Финансовая грамотность",24.10
615524,"Основы программирования на языке Python",24.10
602662,"Основы программирования на языке Python",24.10
612001,"Академическое письмо (Academic Writing)",24.10
528706,"Семейная экономика",24.10
599461,"Семейная экономика",24.10
599461,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
615762,"Академическое письмо (Academic Writing)",24.10
453459,"Финансовая грамотность",24.10
551286,"Математическая физика для начинающих",24.10
453459,"Академическое письмо (Academic Writing)",24.10
569985,"Экономика фирмы",24.10
615788,"Математика для начинающих",24.10
538549,"Экономика фирмы",24.10
615819,"Основы программирования на языке Python",24.10
427307,"Подготовка к олимпиаде «Русский медвежонок»",24.10
551715,"Математика для начинающих",24.10
460883,"Основы программирования на языке Python",24.10
460883,"Математика для начинающих",24.10
460883,"Математическая физика для начинающих",24.10
584539,"Биологический калейдоскоп",24.10
460883,"Первые шаги в робототехнику",24.10
615872,"Основы программирования на языке Python",24.10
572313,"Античная философия",24.10
396059,"Финансовая грамотность",24.10
396059,"Академическое письмо (Academic Writing)",24.10
600984,"Математика для начинающих",24.10
531455,"Финансовая грамотность",24.10
544062,"Основы программирования на языке Python",24.10
551286,"Математика для начинающих",24.10
605105,"Биологический калейдоскоп",24.10
609158,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
615808,"Основы программирования на языке Python",24.10
525164,"Подготовка к олимпиаде «Русский медвежонок»",24.10
610547,"Математическая физика для начинающих",24.10
610547,"Математика для начинающих",24.10
610547,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
549677,"Финансовая грамотность",24.10
549677,"Основы программирования на языке Python",24.10
527291,"Подготовка к олимпиаде «Русский медвежонок»",24.10
605544,"Основы программирования на языке Python",24.10
616131,"Основы программирования на языке Python",24.10
616131,"Академическое письмо (Academic Writing)",24.10
611719,"Первые шаги в робототехнику",24.10
616142,"Математическая физика для начинающих",24.10
570810,"Академическое письмо (Academic Writing)",24.10
547907,"Математическая физика для начинающих",24.10
436913,"Математика для начинающих",24.10
616036,"Подготовка к олимпиаде «Русский медвежонок»",24.10
616036,"Математика для начинающих",24.10
616036,"Основы программирования на языке Python",24.10
616248,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
609158,"Семейная экономика",24.10
609158,"Подготовка к олимпиаде «Русский медвежонок»",24.10
608438,"Математическая физика для начинающих",24.10
616324,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
569483,"Подготовка к олимпиаде «Русский медвежонок»",24.10
569483,"Лингвистика для начинающих",24.10
530793,"Подготовка к олимпиаде «Русский медвежонок»",24.10
459125,"Основы программирования на языке Python",24.10
616367,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
